yellow_cards,goals_conceded,saves,influence,goals_scored,id,first_name,own_goals,creativity,end_cost,ict_index,season,total_points,penalties_missed,start_cost,element_code,bonus,season_name,clean_sheets,assists,ea_index,penalties_saved,minutes,bps,element_type,threat,team,red_cards,second_name
4,40,0,0.0,5,156,Leighton,1,0.0,78,0.0,7,177,0,70,12745,24,2012/13,11,7,622,0,3420,0,2,0.0,11,0,Baines
6,34,0,0.0,5,156,Leighton,0,0.0,76,0.0,8,169,0,75,12745,26,2013/14,13,5,550,0,2838,217,2,0.0,11,0,Baines
4,41,0,0.0,2,156,Leighton,0,0.0,71,0.0,9,139,1,70,12745,21,2014/15,9,9,481,0,2773,721,2,0.0,11,0,Baines
0,26,0,0.0,2,156,Leighton,0,0.0,60,0.0,10,67,0,65,12745,7,2015/16,4,2,212,0,1479,337,2,0.0,11,0,Baines
4,34,0,570.8,2,156,Leighton,0,695.0,58,141.9,11,135,1,55,12745,15,2016/17,11,5,0,0,2819,647,2,151.0,11,0,Baines
1,34,0,407.4,2,156,Leighton,0,373.5,57,88.2,12,82,0,60,12745,10,2017/18,5,3,0,0,1909,381,2,102.0,11,0,Baines
0,3,0,0.0,0,157,Seamus,0,0.0,45,0.0,4,7,0,45,59949,1,2009/10,0,1,0,0,108,0,2,0.0,11,0,Coleman
4,27,0,0.0,4,157,Seamus,0,0.0,52,0.0,5,116,0,45,59949,8,2010/11,7,4,0,0,2256,0,2,0.0,11,1,Coleman
2,14,0,0.0,0,157,Seamus,0,0.0,70,0.0,6,30,0,70,59949,0,2011/12,2,0,117,0,1127,0,2,0.0,11,0,Coleman
4,22,0,0.0,0,157,Seamus,0,0.0,46,0.0,7,74,0,50,59949,5,2012/13,9,5,339,0,2165,0,2,0.0,11,0,Coleman
3,34,0,0.0,6,157,Seamus,1,0.0,68,0.0,8,180,0,50,59949,20,2013/14,15,2,638,0,3228,229,2,0.0,11,0,Coleman
5,43,0,0.0,3,157,Seamus,1,0.0,68,0.0,9,130,0,70,59949,11,2014/15,10,4,488,0,3066,633,2,0.0,11,0,Coleman
4,34,0,0.0,1,157,Seamus,0,0.0,58,0.0,10,94,0,60,59949,8,2015/16,8,3,327,0,2383,519,2,0.0,11,0,Coleman
3,28,0,596.0,4,157,Seamus,0,308.9,56,120.3,11,133,0,55,59949,15,2016/17,10,4,0,0,2316,548,2,297.0,11,0,Coleman
0,12,0,227.6,0,157,Seamus,0,113.7,64,41.2,12,39,0,65,59949,0,2017/18,4,1,0,0,1035,198,2,69.0,11,0,Coleman
4,55,1,0.0,4,158,Phil,0,0.0,55,0.0,1,121,0,55,7645,17,2006/07,0,1,0,0,3420,0,2,0.0,11,0,Jagielka
2,24,0,0.0,1,158,Phil,0,0.0,54,0.0,2,128,0,55,7645,7,2007/08,0,4,0,0,2654,0,2,0.0,11,0,Jagielka
2,36,0,0.0,0,158,Phil,0,0.0,63,0.0,3,131,0,60,7645,25,2008/09,0,0,0,0,2974,0,2,0.0,11,0,Jagielka
0,10,0,0.0,0,158,Phil,1,0.0,57,0.0,4,45,0,60,7645,6,2009/10,0,0,0,0,1035,0,2,0.0,11,0,Jagielka
3,32,0,0.0,1,158,Phil,2,0.0,56,0.0,5,104,0,55,7645,10,2010/11,9,1,0,0,2796,0,2,0.0,11,0,Jagielka
2,31,0,0.0,2,158,Phil,0,0.0,54,0.0,6,107,0,55,7645,6,2011/12,9,2,350,0,2570,0,2,0.0,11,0,Jagielka
1,38,0,0.0,2,158,Phil,0,0.0,59,0.0,7,126,0,60,7645,10,2012/13,10,2,441,0,3154,0,2,0.0,11,0,Jagielka
2,28,0,0.0,0,158,Phil,0,0.0,57,0.0,8,104,0,55,7645,19,2013/14,10,1,283,0,2315,178,2,0.0,11,0,Jagielka
1,47,0,0.0,4,158,Phil,0,0.0,58,0.0,9,142,0,55,7645,21,2014/15,10,0,486,0,3285,824,2,0.0,11,0,Jagielka
0,25,0,0.0,0,158,Phil,0,0.0,51,0.0,10,65,0,55,7645,4,2015/16,7,0,221,0,1850,445,2,0.0,11,0,Jagielka
4,32,0,751.4,3,158,Phil,0,71.7,49,110.1,11,104,0,50,7645,16,2016/17,6,3,0,0,2251,533,2,278.0,11,1,Jagielka
2,39,0,529.2,0,158,Phil,0,24.1,47,66.2,12,60,0,50,7645,5,2017/18,6,0,0,0,2063,415,2,108.0,11,0,Jagielka
6,51,0,0.0,1,159,Ashley,0,0.0,51,0.0,6,123,0,45,19159,10,2011/12,13,2,414,0,3330,0,2,0.0,11,0,Williams
7,46,0,0.0,0,159,Ashley,0,0.0,49,0.0,7,100,0,50,19159,9,2012/13,10,0,452,0,3330,0,2,0.0,11,0,Williams
5,48,0,0.0,1,159,Ashley,0,0.0,47,0.0,8,101,0,50,19159,12,2013/14,8,1,375,0,3039,207,2,0.0,11,0,Williams
6,48,0,0.0,0,159,Ashley,0,0.0,54,0.0,9,118,0,50,19159,15,2014/15,13,0,447,0,3330,761,2,0.0,11,0,Williams
8,50,0,0.0,2,159,Ashley,0,0.0,48,0.0,10,123,0,50,19159,24,2015/16,9,1,487,0,3240,782,2,0.0,11,0,Williams
7,40,0,927.6,1,159,Ashley,0,119.1,52,133.9,11,127,0,50,19159,9,2016/17,13,3,0,0,3160,739,2,289.0,11,1,Williams
3,31,0,518.0,1,159,Ashley,0,39.0,52,68.9,12,56,0,55,19159,3,2017/18,5,0,0,0,1830,332,2,132.0,11,1,Williams
0,0,0,0.0,0,160,Mason,0,0.0,40,0.0,10,0,0,40,194164,0,2015/16,0,0,0,0,0,0,2,0.0,11,0,Holgate
2,18,0,286.8,0,160,Mason,0,152.2,41,52.3,11,54,0,45,194164,5,2016/17,5,1,0,0,1372,303,2,83.0,11,0,Holgate
3,14,0,285.8,0,160,Mason,0,93.9,40,48.5,12,37,0,45,194164,0,2017/18,4,0,0,0,1183,214,2,105.0,11,0,Holgate
0,0,0,0.0,0,161,Jonjoe,0,0.0,40,0.0,10,10,0,40,153673,1,2015/16,1,1,10,0,62,30,2,0.0,11,0,Kenny
0,0,0,0.0,0,161,Jonjoe,0,0.6,40,0.0,11,1,0,40,153673,0,2016/17,0,0,0,0,13,2,2,0.0,11,0,Kenny
2,31,0,362.4,0,161,Jonjoe,0,184.5,39,59.5,12,50,0,45,153673,2,2017/18,5,2,0,0,1589,309,2,47.0,11,0,Kenny
0,0,0,0.0,0,162,Michael,0,0.0,43,0.0,7,0,0,45,106611,0,2012/13,0,0,0,0,0,0,2,0.0,11,0,Keane
0,0,0,0.0,0,162,Michael,0,0.0,40,0.0,8,0,0,40,106611,0,2013/14,0,0,0,0,0,0,2,0.0,11,0,Keane
1,27,0,0.0,0,162,Michael,0,0.0,42,0.0,9,40,0,45,106611,0,2014/15,2,1,157,0,1645,286,2,0.0,11,0,Keane
4,49,0,930.8,2,162,Michael,0,96.7,50,158.6,11,113,0,50,106611,10,2016/17,10,1,0,0,3150,619,2,557.0,11,0,Keane
3,46,0,703.4,0,162,Michael,0,58.4,53,88.7,12,81,0,55,106611,11,2017/18,7,1,0,0,2559,513,2,124.0,11,0,Keane
1,15,0,0.0,1,163,Cuco,0,0.0,41,0.0,10,36,0,45,56192,1,2015/16,1,1,203,0,1085,223,2,0.0,11,0,Martina
0,6,0,94.2,0,163,Cuco,0,114.7,43,22.7,11,31,0,45,56192,5,2016/17,3,0,0,0,592,140,2,20.0,11,0,Martina
2,30,0,468.8,0,163,Cuco,0,238.8,41,74.9,12,55,0,45,56192,0,2017/18,5,2,0,0,1830,367,2,39.0,11,0,Martina
0,7,0,0.0,0,164,Theo,0,0.0,83,0.0,1,36,0,85,20467,5,2006/07,0,3,0,0,646,0,3,0.0,11,0,Walcott
0,12,0,0.0,4,164,Theo,0,0.0,71,0.0,2,65,0,75,20467,4,2007/08,0,3,0,0,1260,0,3,0.0,11,0,Walcott
0,15,0,0.0,2,164,Theo,0,0.0,67,0.0,3,54,0,70,20467,3,2008/09,0,2,0,0,1265,0,3,0.0,11,0,Walcott
0,9,0,0.0,3,164,Theo,0,0.0,77,0.0,4,65,0,80,20467,5,2009/10,0,2,0,0,1129,0,3,0.0,11,0,Walcott
0,16,0,0.0,9,164,Theo,0,0.0,70,0.0,5,133,0,70,20467,7,2010/11,10,8,0,0,1691,0,3,0.0,11,0,Walcott
1,33,0,0.0,8,164,Theo,0,0.0,90,0.0,6,169,0,90,20467,19,2011/12,12,11,547,0,2728,0,3,0.0,11,0,Walcott
3,27,0,0.0,14,164,Theo,0,0.0,93,0.0,7,194,0,90,20467,23,2012/13,9,13,506,0,2286,0,3,0.0,11,0,Walcott
1,13,0,0.0,5,164,Theo,0,0.0,92,0.0,8,72,0,95,20467,7,2013/14,4,5,292,0,860,70,3,0.0,11,0,Walcott
0,4,0,0.0,5,164,Theo,0,0.0,82,0.0,9,51,0,90,20467,3,2014/15,2,1,195,0,447,127,3,0.0,11,0,Walcott
0,12,0,0.0,5,164,Theo,0,0.0,80,0.0,10,85,0,90,20467,0,2015/16,8,3,316,0,1373,206,3,0.0,11,0,Walcott
1,26,0,541.8,10,164,Theo,0,280.5,72,184.1,11,122,1,75,20467,7,2016/17,8,3,0,0,1916,380,3,1023.0,11,0,Walcott
2,17,0,316.6,3,164,Theo,0,234.9,66,95.9,12,62,0,75,20467,3,2017/18,4,3,0,0,1214,226,3,406.0,11,0,Walcott
1,24,0,0.0,0,165,Yannick,0,0.0,49,0.0,8,71,0,50,55452,0,2013/14,11,4,308,0,2030,28,3,0.0,11,1,Bolasie
3,41,0,0.0,4,165,Yannick,0,0.0,56,0.0,9,132,0,55,55452,8,2014/15,6,12,497,0,2771,364,3,0.0,11,0,Bolasie
2,21,0,0.0,5,165,Yannick,0,0.0,60,0.0,10,96,0,65,55452,9,2015/16,7,3,469,0,2075,292,3,0.0,11,0,Bolasie
3,14,0,238.0,1,165,Yannick,0,326.7,56,81.8,11,45,0,60,55452,3,2016/17,3,4,0,0,1048,172,3,252.0,11,0,Bolasie
0,14,0,98.6,1,165,Yannick,0,109.0,64,40.8,12,35,0,65,55452,0,2017/18,3,1,0,0,848,80,3,204.0,11,0,Bolasie
3,36,0,0.0,1,166,James,1,0.0,42,0.0,4,50,0,45,50472,2,2009/10,0,1,0,0,1632,0,3,0.0,11,0,McCarthy
2,34,0,0.0,3,166,James,0,0.0,46,0.0,5,75,0,50,50472,8,2010/11,5,1,0,0,1976,0,3,0.0,11,0,McCarthy
7,51,0,0.0,0,166,James,0,0.0,50,0.0,6,80,0,55,50472,5,2011/12,7,3,349,0,2876,0,3,0.0,11,0,McCarthy
7,72,0,0.0,3,166,James,0,0.0,48,0.0,7,103,0,50,50472,6,2012/13,5,3,364,0,3374,0,3,0.0,11,0,McCarthy
5,33,0,0.0,1,166,James,0,0.0,49,0.0,8,95,0,55,50472,6,2013/14,12,4,536,0,2857,155,3,0.0,11,0,McCarthy
7,35,0,0.0,2,166,James,0,0.0,46,0.0,9,79,0,50,50472,8,2014/15,8,2,371,0,2400,461,3,0.0,11,0,McCarthy
5,37,0,0.0,2,166,James,0,0.0,46,0.0,10,73,0,50,50472,3,2015/16,7,2,365,0,2428,438,3,0.0,11,1,McCarthy
2,10,0,119.8,1,166,James,0,80.4,47,28.6,11,23,0,50,50472,0,2016/17,0,1,0,0,613,100,3,84.0,11,0,McCarthy
0,6,0,33.8,0,166,James,0,19.3,49,5.8,12,6,0,50,50472,0,2017/18,0,0,0,0,204,41,3,4.0,11,0,McCarthy
9,56,0,0.0,5,167,Morgan,0,0.0,48,0.0,7,108,0,45,42774,11,2012/13,7,1,374,0,3208,0,3,0.0,11,0,Schneiderlin
8,35,0,0.0,2,167,Morgan,0,0.0,51,0.0,8,84,0,55,42774,3,2013/14,13,1,408,0,2765,151,3,0.0,11,0,Schneiderlin
5,16,0,0.0,4,167,Morgan,0,0.0,55,0.0,9,90,0,55,42774,12,2014/15,11,2,396,0,2186,518,3,0.0,11,1,Schneiderlin
3,21,0,0.0,1,167,Morgan,0,0.0,50,0.0,10,69,0,55,42774,1,2015/16,14,0,317,0,2205,394,3,0.0,11,0,Schneiderlin
2,14,0,216.2,1,167,Morgan,0,112.3,45,42.0,11,37,0,50,42774,1,2016/17,5,0,0,0,1073,214,3,90.0,11,0,Schneiderlin
4,38,0,361.2,0,167,Morgan,0,159.2,47,57.2,12,52,0,50,42774,1,2017/18,6,0,0,0,2124,344,3,52.0,11,1,Schneiderlin
10,65,0,0.0,0,168,Idrissa,0,0.0,46,0.0,10,74,0,50,80801,3,2015/16,6,2,270,0,3071,603,3,0.0,11,0,Gueye
11,31,0,555.8,1,168,Idrissa,0,434.1,50,122.9,11,80,0,50,80801,9,2016/17,9,2,0,0,2681,540,3,237.0,11,0,Gueye
6,45,0,577.0,2,168,Idrissa,0,303.6,48,104.6,12,87,0,50,80801,7,2017/18,9,2,0,0,2749,552,3,166.0,11,1,Gueye
0,0,0,0.0,0,169,Tom,0,0.0,45,0.0,10,4,0,45,173807,0,2015/16,1,0,17,0,98,16,3,0.0,11,0,Davies
4,17,0,259.0,2,169,Tom,0,246.1,44,70.9,11,63,0,45,173807,0,2016/17,8,3,0,0,1544,248,3,208.0,11,0,Davies
7,24,0,242.8,2,169,Tom,0,207.2,51,65.8,12,66,0,55,173807,3,2017/18,6,2,0,0,1892,223,3,218.0,11,0,Davies
0,2,0,55.8,1,170,Ademola,0,15.5,50,26.1,11,16,0,55,219352,0,2016/17,1,0,0,0,289,33,3,193.0,11,0,Lookman
0,6,0,12.0,0,170,Ademola,0,20.5,51,7.5,12,10,0,55,219352,0,2017/18,0,1,0,0,153,30,3,43.0,11,0,Lookman
0,6,0,23.0,0,171,Davy,0,33.7,69,8.3,12,7,0,75,109065,0,2017/18,0,0,0,0,248,18,3,28.0,11,0,Klaassen
0,25,0,0.0,7,172,Gylfi,0,0.0,56,0.0,6,102,0,50,55422,11,2011/12,6,5,228,0,1495,0,3,0.0,11,0,Sigurdsson
0,22,0,0.0,3,172,Gylfi,0,0.0,78,0.0,7,77,0,90,55422,3,2012/13,1,5,164,0,1235,0,3,0.0,11,0,Sigurdsson
2,18,0,0.0,5,172,Gylfi,0,0.0,62,0.0,8,72,0,70,55422,5,2013/14,6,0,256,0,1276,72,3,0.0,11,0,Sigurdsson
2,43,0,0.0,7,172,Gylfi,0,0.0,65,0.0,9,154,0,60,55422,19,2014/15,9,10,561,0,2682,612,3,0.0,11,0,Sigurdsson
6,45,0,0.0,11,172,Gylfi,0,0.0,71,0.0,10,158,0,75,55422,21,2015/16,8,4,586,0,2914,568,3,0.0,11,0,Sigurdsson
2,70,0,905.4,9,172,Gylfi,0,1302.7,74,328.3,11,181,0,75,55422,18,2016/17,7,13,0,0,3327,684,3,1074.0,11,0,Sigurdsson
2,40,0,485.6,4,172,Gylfi,0,614.9,80,154.0,12,96,0,85,55422,8,2017/18,6,4,0,0,2257,396,3,437.0,11,0,Sigurdsson
0,12,0,91.8,0,173,Nikola,0,159.1,53,33.6,12,18,0,55,180151,0,2017/18,1,0,0,0,572,80,3,85.0,11,0,Vlasic
1,2,0,9.4,0,174,Beni,0,3.8,45,1.3,12,7,0,45,195855,0,2017/18,0,0,0,0,192,20,3,0.0,11,0,Baningime
1,7,0,53.2,1,175,Dominic,0,10.0,45,14.1,11,17,0,45,177815,1,2016/17,0,0,0,0,347,46,4,82.0,11,0,Calvert-Lewin
4,28,0,354.0,4,175,Dominic,0,322.6,49,130.2,12,88,0,50,177815,3,2017/18,6,8,0,0,1871,255,4,630.0,11,0,Calvert-Lewin
0,6,0,0.0,0,176,Oumar,0,0.0,64,0.0,10,6,0,70,113688,0,2015/16,0,0,19,0,143,21,4,0.0,11,0,Niasse
3,30,0,205.8,4,176,Oumar,0,163.0,55,76.8,11,44,0,60,113688,3,2016/17,2,1,0,0,1096,125,4,417.0,11,1,Niasse
2,23,0,370.6,8,176,Oumar,0,159.2,46,115.2,12,83,0,50,113688,14,2017/18,0,3,0,0,1076,248,4,634.0,11,0,Niasse
0,13,0,232.4,5,177,Cenk,0,226.4,67,75.6,12,55,0,75,66838,9,2017/18,4,0,0,0,984,192,4,304.0,11,0,Tosun
4,54,0,497.0,5,393,Richarlison,0,384.7,58,209.3,12,125,0,60,212319,4,2017/18,8,8,0,0,2817,304,3,1217.0,11,0,de Andrade
3,24,0,0.0,6,469,Kevin,0,0.0,66,0.0,7,96,0,75,26901,13,2012/13,8,5,296,0,1827,0,3,0.0,11,0,Mirallas
6,26,0,0.0,9,469,Kevin,0,0.0,74,0.0,8,144,0,75,26901,14,2013/14,12,7,588,0,2327,132,3,0.0,11,0,Mirallas
3,27,0,0.0,7,469,Kevin,0,0.0,72,0.0,9,81,1,75,26901,2,2014/15,3,1,272,0,1421,228,3,0.0,11,0,Mirallas
0,18,0,0.0,4,469,Kevin,0,0.0,67,0.0,10,59,0,70,26901,6,2015/16,2,2,245,0,1012,198,3,0.0,11,2,Mirallas
2,26,0,439.6,4,469,Kevin,0,682.1,59,185.4,11,119,0,65,26901,8,2016/17,11,8,0,0,2074,420,3,739.0,11,0,Mirallas
1,8,0,16.4,0,469,Kevin,0,20.2,60,7.9,12,5,0,65,26901,0,2017/18,0,0,0,0,135,19,3,42.0,11,0,Mirallas
0,7,0,8.8,0,470,Sandro,0,28.3,70,9.8,12,10,0,75,108438,0,2017/18,1,0,0,0,275,21,4,67.0,11,0,Ramírez
0,3,0,0.0,0,526,Kurt,0,0.0,42,0.0,9,40,0,50,103192,3,2014/15,4,0,137,0,647,165,2,0.0,11,0,Zouma
0,26,0,0.0,1,526,Kurt,0,0.0,51,0.0,10,81,0,55,103192,7,2015/16,8,1,185,0,1918,412,2,0.0,11,0,Zouma
0,8,0,60.6,0,526,Kurt,0,13.5,53,7.8,11,15,0,55,103192,3,2016/17,0,1,0,0,250,69,2,4.0,11,0,Zouma
1,50,0,814.2,1,526,Kurt,0,91.8,54,114.4,12,87,0,55,103192,5,2017/18,7,0,0,0,2887,554,2,235.0,11,0,Zouma
0,0,0,0.0,0,528,Kieran,0,0.0,45,0.0,10,4,0,45,171270,0,2015/16,1,0,14,0,72,8,3,0.0,11,0,Dowell
0,0,0,0.0,0,532,Tyias,0,0.0,39,0.0,7,0,0,40,149468,0,2012/13,0,0,0,0,0,0,2,0.0,11,0,Browning
0,0,0,0.0,0,532,Tyias,0,0.0,40,0.0,8,0,0,40,149468,0,2013/14,0,0,0,0,0,0,2,0.0,11,0,Browning
0,0,0,0.0,0,532,Tyias,0,0.0,40,0.0,9,2,0,40,149468,0,2014/15,0,0,5,0,31,6,2,0.0,11,0,Browning
1,5,0,0.0,0,532,Tyias,0,0.0,38,0.0,10,9,0,40,149468,0,2015/16,1,0,22,0,298,55,2,0.0,11,0,Browning
0,0,0,0.0,0,532,Tyias,0,0.0,39,0.0,11,0,0,40,149468,0,2016/17,0,0,0,0,0,0,2,0.0,11,0,Browning
0,0,0,0.0,0,9,Calum,0,0.0,45,0.0,7,0,0,45,101184,0,2012/13,0,0,0,0,0,0,2,0.0,54,0,Chambers
0,29,0,0.0,0,9,Calum,0,0.0,39,0.0,8,49,0,40,101184,4,2013/14,4,0,215,0,1641,84,2,0.0,54,0,Chambers
7,20,0,0.0,1,9,Calum,0,0.0,45,0.0,9,68,0,45,101184,8,2014/15,7,1,234,0,1572,369,2,0.0,54,1,Chambers
2,3,0,0.0,0,9,Calum,0,0.0,46,0.0,10,23,0,50,101184,1,2015/16,2,1,70,0,322,119,2,0.0,54,0,Chambers
4,37,0,692.2,2,9,Calum,0,107.0,43,88.0,11,83,0,45,101184,7,2016/17,7,1,0,0,2250,499,2,80.0,54,0,Chambers
1,14,0,227.8,0,9,Calum,0,40.0,47,40.2,12,23,0,50,101184,0,2017/18,2,0,0,0,864,171,2,134.0,54,0,Chambers
0,0,0,0.0,0,178,Marcus,0,0.0,40,0.0,8,0,0,40,122074,0,2013/14,0,0,0,0,0,0,1,0.0,54,0,Bettinelli
1,26,0,0.0,0,180,Tim,0,0.0,40,0.0,6,22,0,40,82514,4,2011/12,0,1,175,0,1170,0,2,0.0,54,0,Ream
1,15,0,0.0,1,182,Tom,0,0.0,45,0.0,4,31,0,45,76357,4,2009/10,0,0,0,0,898,0,3,0.0,54,0,Cairney
5,31,0,0.0,1,183,Kevin,0,0.0,44,0.0,4,42,0,45,55038,0,2009/10,0,1,0,0,1465,0,3,0.0,54,0,McDonald
1,10,0,0.0,8,478,André,0,0.0,68,0.0,8,103,0,80,66842,11,2013/14,6,2,332,0,1328,99,3,0.0,54,0,Schürrle
2,6,0,0.0,3,478,André,0,0.0,71,0.0,9,33,0,75,66842,1,2014/15,2,0,128,0,436,103,3,0.0,54,0,Schürrle
4,43,0,0.0,9,480,Aleksandar,0,0.0,61,0.0,10,103,0,65,128389,10,2015/16,4,4,377,0,2117,301,4,0.0,54,2,Mitrovic
0,0,0,48.2,1,480,Aleksandar,0,44.7,47,16.6,12,10,0,50,128389,0,2017/18,0,0,0,0,89,37,4,73.0,54,0,Mitrovic
1,45,0,678.0,4,487,Alfie,2,62.0,46,104.2,11,94,0,45,149266,9,2016/17,7,0,0,0,2430,541,2,302.0,54,0,Mawson
3,56,0,848.4,2,487,Alfie,0,86.4,51,119.4,12,112,0,50,149266,7,2017/18,9,1,0,0,3420,662,2,254.0,54,0,Mawson
1,1,0,0.0,0,511,Timothy,0,0.0,39,0.0,10,22,0,40,201084,2,2015/16,2,1,40,0,257,104,2,0.0,54,0,Fosu-Mensah
0,0,0,12.8,0,511,Timothy,0,2.9,41,2.4,11,9,0,45,201084,0,2016/17,1,0,0,0,97,36,2,8.0,54,0,Fosu-Mensah
2,29,0,326.6,0,511,Timothy,0,103.7,44,47.4,12,39,0,45,201084,3,2017/18,2,0,0,0,1592,279,2,43.0,54,0,Fosu-Mensah
0,8,19,0.0,0,190,Ben,0,0.0,40,0.0,9,31,0,40,38038,2,2014/15,3,0,76,0,720,126,1,0.0,38,0,Hamer
0,0,0,0.0,0,190,Ben,0,0.0,39,0.0,10,0,0,40,38038,0,2015/16,0,0,0,0,0,0,1,0.0,38,0,Hamer
0,0,0,0.0,0,190,Ben,0,0.0,43,0.0,11,0,0,45,38038,0,2016/17,0,0,0,0,0,0,1,0.0,38,0,Hamer
0,7,6,51.8,0,190,Ben,0,0.0,43,5.1,12,9,0,45,38038,0,2017/18,1,0,0,0,274,54,1,0.0,38,0,Hamer
1,58,103,846.8,0,191,Jonas,1,30.0,46,87.8,12,135,0,45,57513,11,2017/18,10,1,0,2,3420,701,1,0.0,38,0,Lössl
6,53,0,928.0,0,192,Christopher,0,107.1,46,119.1,12,102,0,45,85368,15,2017/18,9,2,0,0,3264,692,2,149.0,38,1,Schindler
1,26,0,266.0,0,193,Chris,0,125.5,44,43.0,12,60,0,45,54284,0,2017/18,7,0,0,0,1585,321,2,39.0,38,0,Löwe
7,31,0,322.0,0,194,Tommy,0,251.6,47,62.8,12,50,0,50,104545,2,2017/18,5,1,0,0,1902,311,2,50.0,38,0,Smith
6,58,0,768.6,0,195,Mathias,0,123.6,45,106.2,12,107,0,45,48760,9,2017/18,10,3,0,0,3420,623,2,169.0,38,0,Jorgensen
3,23,0,221.6,0,196,Scott,0,146.8,43,46.5,12,41,0,45,79733,4,2017/18,3,1,0,0,1110,211,2,97.0,38,0,Malone
3,28,0,310.0,0,197,Florent,0,381.8,45,78.8,12,51,0,45,172246,5,2017/18,4,1,0,0,1670,274,2,95.0,38,0,Hadergjonaj
0,14,0,268.0,0,198,Terence,0,52.2,44,36.7,12,30,0,45,109434,2,2017/18,2,0,0,0,1047,182,2,47.0,38,0,Kongolo
4,52,0,753.2,4,199,Aaron,0,848.8,52,195.2,12,113,0,55,74471,8,2017/18,10,3,0,0,3066,576,3,350.0,38,0,Mooy
3,36,0,322.6,3,200,Rajiv,0,261.6,44,112.7,12,74,0,50,51344,3,2017/18,6,0,0,0,2131,240,3,544.0,38,1,van La Parra
1,9,0,0.0,0,201,Jonathan,0,0.0,45,0.0,5,8,0,45,79619,0,2010/11,0,0,0,0,394,0,3,0.0,38,0,Hogg
8,40,0,475.0,0,201,Jonathan,0,172.8,44,71.2,12,53,0,45,79619,0,2017/18,7,0,0,0,2396,400,3,61.0,38,1,Hogg
3,11,0,111.4,0,202,Philip,0,58.6,44,19.3,12,22,0,45,168991,0,2017/18,3,0,0,0,755,98,3,26.0,38,0,Billing
0,5,0,0.0,1,203,Tom,0,0.0,40,0.0,8,24,0,55,86176,3,2013/14,1,1,74,0,411,19,3,0.0,38,0,Ince
0,4,0,0.0,0,203,Tom,0,0.0,50,0.0,9,9,0,55,86176,0,2014/15,1,0,44,0,301,19,3,0.0,38,0,Ince
0,39,0,253.0,2,203,Tom,0,331.3,55,138.0,12,82,0,60,86176,3,2017/18,7,1,0,0,2450,269,3,794.0,38,0,Ince
2,22,0,131.4,0,204,Danny,0,83.0,48,27.0,12,28,0,50,80755,0,2017/18,0,0,0,0,1115,134,3,56.0,38,0,Williams
1,5,0,30.8,0,205,Abdelhamid,0,40.6,47,12.4,12,10,0,50,246878,0,2017/18,1,1,0,0,217,30,3,53.0,38,0,Sabiri
0,0,0,0.0,0,206,Alex,0,0.0,45,0.0,8,1,0,45,106450,0,2013/14,0,0,1,0,8,1,3,0.0,38,0,Pritchard
0,0,0,0.0,0,206,Alex,0,0.0,45,0.0,9,0,0,45,106450,0,2014/15,0,0,0,0,0,0,3,0.0,38,0,Pritchard
0,0,0,0.0,0,206,Alex,0,0.0,46,0.0,10,3,0,50,106450,0,2015/16,0,0,-4,0,69,9,3,0.0,38,0,Pritchard
0,0,0,0.0,0,206,Alex,0,0.0,45,0.0,11,0,0,45,106450,0,2016/17,0,0,0,0,0,0,3,0.0,38,0,Pritchard
1,12,0,173.6,1,206,Alex,0,300.3,54,68.7,12,40,0,55,106450,3,2017/18,3,2,0,0,997,168,3,213.0,38,0,Pritchard
2,11,0,104.6,0,207,Ramadan,0,137.3,48,38.5,11,36,0,55,205102,1,2016/17,5,2,0,0,855,151,3,149.0,38,0,Sobhi
2,30,0,237.6,2,207,Ramadan,0,237.9,45,68.1,12,51,0,50,205102,2,2017/18,2,1,0,0,1227,226,3,206.0,38,0,Sobhi
4,23,0,209.0,0,209,Collin,0,255.7,45,74.8,12,44,0,45,84112,0,2017/18,3,4,0,0,1268,173,4,283.0,38,0,Quaner
1,34,0,352.0,6,210,Laurent,0,191.4,50,99.6,12,94,0,55,147303,14,2017/18,4,2,0,0,1807,283,4,451.0,38,0,Depoitre
2,32,0,377.0,7,211,Steve,0,270.7,55,124.5,12,92,0,60,169141,12,2017/18,6,2,0,0,1849,269,4,600.0,38,0,Mounie
1,23,0,151.0,1,212,Elias,0,152.1,57,54.5,12,46,0,60,87428,0,2017/18,6,1,0,0,1327,151,4,246.0,38,0,Kachunga
0,0,0,0.0,0,522,Jon Gorenc,0,0.0,39,0.0,12,0,0,40,192301,0,2017/18,0,0,0,0,0,0,2,0.0,38,0,Stankovic
0,0,0,0.0,0,213,Kasper,0,0.0,35,0.0,1,0,0,35,17745,0,2006/07,0,0,0,0,0,0,1,0.0,13,0,Schmeichel
0,5,24,0.0,0,213,Kasper,0,0.0,40,0.0,2,41,0,40,17745,2,2007/08,0,0,0,1,630,0,1,0.0,13,0,Schmeichel
0,1,2,0.0,0,213,Kasper,0,0.0,39,0.0,3,2,0,40,17745,0,2008/09,0,0,0,0,72,0,1,0.0,13,0,Schmeichel
0,37,80,0.0,0,213,Kasper,0,0.0,45,0.0,9,83,0,45,17745,6,2014/15,6,0,249,0,2160,366,1,0.0,13,0,Schmeichel
2,36,100,0.0,0,213,Kasper,0,0.0,50,0.0,10,147,0,45,17745,5,2015/16,15,0,475,0,3420,724,1,0.0,13,0,Schmeichel
